一级模块,二级模块,三级模块,四级模块,五级模块,功能点名称
模型运营平台,模型审核,模型审核,,,明确修改后如何重新提交进行审核
模型运营平台,模型审核,模型审核,,,允许模型所有者跟踪审核进度
模型运营平台,模型审核,模型审核,,,设定初步审核的完成时间
模型运营平台,模型审核,模型审核流程配置,,,允许定义自定义多级审核流程
模型运营平台,模型审核,模型审核流程配置,,,为审核步骤分配特定角色或用户组
模型运营平台,模型审核,模型审核流程配置,,,自动根据模型特性触发不同审核路径
模型运营平台,模型审核,模型审核流程配置,,,配置自动检测工具检查性能、安全性
模型运营平台,模型审核,模型审核流程配置,,,审核通过判定功能
模型运营平台,模型审核,模型审核流程配置,,,审核拒绝理由填写
模型运营平台,模型审核,模型审核流程配置,,,支持修改后重审机会
模型运营平台,模型审核,模型审核流程配置,,,保存所有审核过程的详细记录
模型运营平台,模型运营安全评测,,,,安全评测集信息
模型运营平台,模型运营安全评测,,,,安全评测集新增
模型运营平台,模型运营安全评测,,,,安全评测集展示
模型运营平台,模型运营安全评测,,,,安全评测集编辑
模型运营平台,模型运营安全评测,,,,安全评测集删除
模型运营平台,模型运营安全评测,,,,支持上传JSON
模型运营平台,模型运营安全评测,,,,支持上传CSV
模型运营平台,模型运营安全评测,,,,支持上传TXT
模型运营平台,模型运营安全评测,,,,定义和执行清洗规则
模型运营平台,模型运营安全评测,,,,数据标准化：统一数据格式
模型运营平台,模型运营安全评测,,,,以表格形式展示数据
模型运营平台,模型运营安全评测,安全评测集上传,,,安全评测集信息
模型运营平台,模型运营安全评测,安全评测集上传,,,安全评测集新增
模型运营平台,模型运营安全评测,安全评测集上传,,,安全评测集展示
模型运营平台,模型运营安全评测,安全评测集上传,,,安全评测集编辑
模型运营平台,模型运营安全评测,安全评测集上传,,,安全评测集删除
模型运营平台,模型运营安全评测,安全评测集编辑,,,安全评测任务信息
模型运营平台,模型运营安全评测,安全评测集编辑,,,安全评测任务新增
模型运营平台,模型运营安全评测,安全评测集编辑,,,安全评测任务展示
模型运营平台,模型运营安全评测,安全评测集编辑,,,安全评测任务编辑
模型运营平台,模型运营安全评测,安全评测集编辑,,,安全评测任务删除
模型运营平台,模型运营安全评测,安全评测集编辑,,,安全评测集权限信息
模型运营平台,模型运营安全评测,安全评测集编辑,,,安全评测集权限新增
模型运营平台,模型运营安全评测,安全评测集编辑,,,安全评测集权限展示
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集权限编辑
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集权限删除
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集日志信息
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集日志新增
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集日志展示
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集日志编辑
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集日志删除
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集类型信息
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集类型新增
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集类型展示
模型运营平台,模型运营安全评测,安全评测任务,,,安全评测集类型编辑
模型运营平台,模型运营安全评测,安全评测结果,,,安全评测集类型删除
模型运营平台,模型运营安全评测,安全评测结果,,,显示测试案例输出
模型运营平台,模型运营安全评测,安全评测结果,,,模型安全性步骤
模型运营平台,模型运营安全评测,安全评测结果,,,评测结果导出
模型运营平台,模型运营安全评测,安全评测结果,,,提供详结果分析
模型运营平台,模型运营安全评测,安全评测结果,,,对比评测结果
模型运营平台,模型运营安全评测,安全评测结果,,,评测结果自动通知
模型运营平台,模型运营安全评测,安全评测结果,,,查看历史评测结果
模型运营平台,模型运营安全评测,安全评测结果,,,评测结果存档
模型运营平台,模型运营安全评测,安全评测结果,,,评测结果共享
模型运营平台,模型运营安全评测,测试案例生成器,,,生成测试案例
模型运营平台,模型运营安全评测,测试案例生成器,,,展示测试案例支持分页、排序和条件筛选
模型运营平台,运营数据分析,调用统计,,,实时调用计数-显示实时调用次数。
模型运营平台,运营数据分析,调用统计,,,实时调用计数导出
模型运营平台,运营数据分析,调用统计,,,饼状图：实时调用计数的比例分布
模型运营平台,运营数据分析,调用统计,,,柱状图：实时调用计数的变化趋势
模型运营平台,运营数据分析,调用统计,,,线形图：实时调用计数随时间的变化
模型运营平台,运营数据分析,调用统计,,,条形图：实时调用计数
模型运营平台,运营数据分析,调用统计,,,历史调用记录-保存过去的调用数据。
模型运营平台,运营数据分析,调用统计,,,时间维度分析-提供按天、周、月的时间粒度分析调用次数。
模型运营平台,运营数据分析,调用统计,,,调用趋势图-生成可视化图表
模型运营平台,运营数据分析,用户行为分析,每日活跃（DAU）计算,,每日活跃用户数（DAU）计算
模型运营平台,运营数据分析,用户行为分析,展示每日活跃用户数,,展示每天至少有一次活动记录的独立用户数
模型运营平台,运营数据分析,用户行为分析,查询每日活跃用户数,,允许通过输入关键词查看特定的每日活跃用户数。
模型运营平台,运营数据分析,用户行为分析,新增每日活跃用户数,,手动添加未被系统自动统计的每日活跃用户数
模型运营平台,运营数据分析,用户行为分析,每日活跃（MAU）计算,,每月活跃用户数（MAU）汇总
模型运营平台,运营数据分析,用户行为分析,展示每月活跃用户数,,展示活动记录的独立用户数
模型运营平台,运营数据分析,用户行为分析,查询每月活跃用户数,,通过输入关键词每月活跃用户数。
模型运营平台,运营数据分析,用户行为分析,新增每月活跃用户数,,手动添加未被系统自动汇总的每月活跃用户
模型运营平台,运营数据分析,用户行为分析,设备类型兼容性检查页面,,设备类型兼容性检查
模型运营平台,运营数据分析,用户行为分析,查询设备类型兼容性检查,,允许用户通过输入关键词搜索
模型运营平台,运营数据分析,用户行为分析,统计设备类型兼容性检查-饼状图,,提供饼状图来显示设备类型兼容性检查的比例分布
模型运营平台,运营数据分析,用户行为分析,查询满意度调查问卷,,通过输入关键词、日期范围或其他条件来搜索
模型运营平台,运营数据分析,用户行为分析,查询满意度调查问卷-评价,,满意度调查问卷
模型运营平台,运营数据分析,用户行为分析,查询满意度调查问卷-反馈跟踪,,负面反馈跟踪
模型运营平台,运营数据分析,用户行为分析,查询负面反馈跟踪,,允许用户通过输入关键词搜索
模型运营平台,运营数据分析,用户行为分析,导出负面反馈跟踪,,导出负面反馈跟踪为CSV或Excel文件
模型运营平台,运营数据分析,用户行为分析,统计负面反馈跟踪-饼状图,,提供饼状图来显示负面反馈跟踪的比例分布
模型运营平台,运营数据分析,用户行为分析,统计负面反馈跟踪-柱状图,,提供柱状图来显示负面反馈跟踪
模型运营平台,运营数据分析,用户行为分析,用户建议整合,,归纳整理用户的改进建议
模型运营平台,运营数据分析,用户行为分析,聊天记录统计,,实时聊天记录分析
模型运营平台,模型审核,模型审核,,,模型审核信息
